Img no,sp_id,cent_X,cent_Y,width,height,area,grayavg,eccentricity
0.0,943.0,315.27530364372467,415.93522267206475,18.0,23.0,247.0,61.0,0.535186915767932
0.0,944.0,315.7934131736527,515.9730538922156,20.0,20.0,334.0,44.0,0.448019372370114
0.0,945.0,315.3581081081081,567.5506756756756,20.0,18.0,296.0,51.0,0.46194331960145607
0.0,946.0,314.75174825174827,824.6258741258741,19.0,16.0,286.0,42.0,0.47371190662026497
0.0,947.0,314.0,841.0,17.0,17.0,289.0,41.0,0.0
0.0,948.0,314.0,858.0,17.0,17.0,289.0,41.0,0.0
0.0,949.0,313.9547038327526,874.8327526132405,18.0,17.0,287.0,37.0,0.33375431462291105
0.0,950.0,314.08029197080293,891.3248175182482,18.0,16.0,274.0,36.0,0.4344121179519777
0.0,951.0,314.3581081081081,907.668918918919,20.0,18.0,296.0,34.0,0.4939309467682531
0.0,952.0,319.26773455377577,232.4279176201373,27.0,25.0,437.0,74.0,0.5689175823262026
0.0,953.0,316.05993690851733,314.0441640378549,22.0,20.0,317.0,39.0,0.5248764188021702
0.0,954.0,317.22935779816515,603.1253822629969,23.0,19.0,327.0,188.0,0.5107593623790408
0.0,955.0,318.1734693877551,720.2448979591836,24.0,23.0,392.0,100.0,0.6937600803868105
0.0,956.0,318.2314540059347,620.5519287833828,22.0,20.0,337.0,57.0,0.5253099549573637
0.0,957.0,316.70758122743683,924.0722021660649,21.0,16.0,277.0,50.0,0.5884403333460223
0.0,958.0,317.82175226586105,686.226586102719,22.0,22.0,331.0,54.0,0.5257640497469609
0.0,959.0,324.7673716012085,790.1087613293051,24.0,21.0,331.0,48.0,0.5416793174694523
0.0,960.0,326.13984168865437,253.9947229551451,24.0,28.0,379.0,74.0,0.7006214188038385
0.0,961.0,326.33968253968254,432.2126984126984,22.0,20.0,315.0,45.0,0.5372627865926664
0.0,962.0,326.8327868852459,483.344262295082,21.0,20.0,305.0,40.0,0.4601240292735928
0.0,963.0,327.3975409836066,160.22131147540983,21.0,15.0,244.0,55.0,0.6622258133803829
0.0,964.0,328.66059225512527,281.0911161731207,24.0,23.0,439.0,192.0,0.6626745127041432
0.0,965.0,329.21408450704223,674.4591549295775,24.0,23.0,355.0,50.0,0.6392622044514839
0.0,966.0,330.6706231454006,144.23145400593472,21.0,20.0,337.0,57.0,0.5021968786335337
0.0,967.0,333.84131736526945,175.57784431137725,34.0,25.0,334.0,92.0,0.686386615114304
0.0,968.0,326.09134615384613,209.22115384615384,12.0,30.0,208.0,132.0,0.893183341841312
0.0,969.0,329.8805970149254,305.0537313432836,21.0,26.0,335.0,50.0,0.6767568118680533
0.0,970.0,330.22033898305085,633.2493946731234,24.0,39.0,413.0,200.0,0.8262500593056985
0.0,971.0,330.4375,655.99375,22.0,20.0,320.0,63.0,0.3369180977757682
0.0,972.0,331.3867924528302,449.8176100628931,20.0,19.0,318.0,38.0,0.4143539255796862
0.0,973.0,330.5218855218855,500.9259259259259,19.0,21.0,297.0,45.0,0.5722254553894613
0.0,974.0,330.28709677419357,735.5967741935484,19.0,22.0,310.0,44.0,0.5063698958404647
0.0,975.0,335.5110294117647,234.63235294117646,27.0,25.0,272.0,93.0,0.6373797064524256
0.0,976.0,329.31468531468533,330.94405594405595,18.0,22.0,286.0,48.0,0.5930049375528416
0.0,977.0,331.93197278911566,467.234693877551,19.0,19.0,294.0,41.0,0.2603045237875409
0.0,978.0,329.7515923566879,535.7484076433121,18.0,21.0,314.0,42.0,0.4254697724214357
0.0,979.0,332.3157894736842,573.405572755418,22.0,20.0,323.0,59.0,0.43952015776056996
0.0,980.0,331.48417721518985,591.623417721519,19.0,22.0,316.0,193.0,0.4346552773904448
0.0,981.0,332.3065326633166,698.8467336683417,20.0,29.0,398.0,108.0,0.7494324297771203
0.0,982.0,332.5210843373494,773.0331325301205,22.0,21.0,332.0,49.0,0.36713595606468946
0.0,983.0,331.26440677966104,805.9220338983051,18.0,20.0,295.0,41.0,0.5068221287100205
0.0,984.0,330.4125874125874,876.9755244755245,19.0,18.0,286.0,39.0,0.4548085034493348
0.0,985.0,331.0981012658228,894.8259493670886,19.0,19.0,316.0,35.0,0.4062544288488846
0.0,986.0,331.57894736842104,917.6052631578947,20.0,27.0,380.0,102.0,0.8081916742728
0.0,987.0,331.0,8.0,17.0,17.0,289.0,34.0,0.0
0.0,988.0,331.0,25.0,17.0,17.0,289.0,34.0,0.0
0.0,989.0,331.0,42.0,17.0,17.0,289.0,37.0,0.0
0.0,990.0,331.0,59.0,17.0,17.0,289.0,42.0,0.0
0.0,991.0,331.0,76.0,17.0,17.0,289.0,38.0,0.0
0.0,992.0,331.0,93.0,17.0,17.0,289.0,48.0,0.0
0.0,993.0,330.56382978723406,110.177304964539,17.0,18.0,282.0,48.0,0.30677547165579144
0.0,994.0,332.7753164556962,126.94303797468355,20.0,19.0,316.0,52.0,0.3846782785678545
0.0,995.0,331.17525773195877,347.92783505154637,17.0,18.0,291.0,39.0,0.34386565587022194
0.0,996.0,331.0522648083624,364.94425087108016,17.0,17.0,287.0,45.0,0.18684903508406459
0.0,997.0,330.9484536082474,381.9381443298969,17.0,18.0,291.0,53.0,0.1944330447042911
0.0,998.0,331.0,399.0,17.0,17.0,289.0,37.0,0.0
0.0,999.0,331.375,415.8285714285714,17.0,19.0,280.0,36.0,0.46109735153896475
0.0,1000.0,333.06666666666666,553.8333333333334,22.0,20.0,360.0,48.0,0.36354901054351374
0.0,1001.0,332.3134328358209,754.5253731343283,21.0,20.0,335.0,48.0,0.3375628339917076
0.0,1002.0,330.6462585034014,840.7925170068028,17.0,19.0,294.0,37.0,0.4738344306875717
0.0,1003.0,331.1003236245955,858.4789644012945,18.0,18.0,309.0,37.0,0.23816071524036866
0.0,1004.0,334.1253644314869,823.332361516035,21.0,20.0,343.0,43.0,0.48304329228887966
0.0,1005.0,334.921686746988,518.3644578313254,21.0,20.0,332.0,45.0,0.4909464916529615
0.0,1006.0,339.5120481927711,609.066265060241,28.0,17.0,332.0,203.0,0.7619004655664301
0.0,1007.0,339.73746312684364,720.3185840707964,24.0,21.0,339.0,47.0,0.606695436584275
0.0,1008.0,340.23783783783784,214.3054054054054,24.0,20.0,370.0,43.0,0.7018133157851119
0.0,1009.0,341.89067524115757,318.0996784565916,21.0,21.0,311.0,68.0,0.7455752698912805
0.0,1010.0,353.26791277258565,608.607476635514,39.0,35.0,321.0,200.0,0.7565247342161312
0.0,1011.0,340.77777777777777,197.35555555555555,21.0,19.0,315.0,44.0,0.5981452074679463
0.0,1012.0,352.31140350877195,254.33625730994152,49.0,39.0,684.0,124.0,0.7873277544203416
0.0,1013.0,345.4498480243161,629.0243161094224,22.0,20.0,329.0,56.0,0.59896249378611
0.0,1014.0,346.8013468013468,183.47138047138048,23.0,19.0,297.0,38.0,0.6149591354985127
0.0,1015.0,345.603125,298.8625,21.0,19.0,320.0,49.0,0.5927760819510753
0.0,1016.0,345.84722222222223,787.1861111111111,23.0,21.0,360.0,40.0,0.5304362390462852
0.0,1017.0,345.80434782608694,432.5372670807453,21.0,19.0,322.0,39.0,0.5182142756929599
0.0,1018.0,345.29595015576325,484.0,19.0,20.0,321.0,36.0,0.24723076333152055
0.0,1019.0,345.2798353909465,906.9876543209876,19.0,19.0,243.0,53.0,0.35314199667085816
0.0,1020.0,348.80254777070064,923.6433121019109,28.0,18.0,314.0,56.0,0.6636637195503418
0.0,1021.0,346.4141104294479,161.25460122699386,20.0,19.0,326.0,38.0,0.5783707541776923
0.0,1022.0,347.6936416184971,648.2341040462428,22.0,20.0,346.0,39.0,0.42297263986619443
0.0,1023.0,346.9335347432024,667.9697885196375,20.0,20.0,331.0,41.0,0.3641282292306369
0.0,1024.0,348.13504823151123,686.7717041800643,20.0,19.0,311.0,50.0,0.47749530232156145
0.0,1025.0,345.59124087591243,873.2664233576643,20.0,21.0,274.0,58.0,0.4622511190012695
0.0,1026.0,349.5612535612536,567.7207977207977,23.0,21.0,351.0,59.0,0.32423092594359326
0.0,1027.0,347.31103678929765,110.36454849498328,19.0,19.0,299.0,59.0,0.2804826875580881
0.0,1028.0,349.69635627530363,227.417004048583,21.0,21.0,247.0,46.0,0.642175875202286
0.0,1029.0,349.0889679715302,331.88256227758006,20.0,19.0,281.0,42.0,0.5655013765477823
0.0,1030.0,347.2248322147651,502.248322147651,18.0,21.0,298.0,40.0,0.4955228000354339
0.0,1031.0,347.73125,533.846875,20.0,22.0,320.0,38.0,0.359016285017715
0.0,1032.0,348.63299663299665,705.7845117845118,18.0,21.0,297.0,43.0,0.498443271976591
0.0,1033.0,347.91883116883116,737.6818181818181,21.0,22.0,308.0,44.0,0.4450068130671183
0.0,1034.0,347.38380281690144,840.0492957746479,19.0,20.0,284.0,36.0,0.3577707388646847
0.0,1035.0,348.0,8.0,17.0,17.0,289.0,37.0,0.0
0.0,1036.0,348.0,25.0,17.0,17.0,289.0,36.0,0.0
0.0,1037.0,348.0,42.0,17.0,17.0,289.0,40.0,0.0
0.0,1038.0,348.0,59.0,17.0,17.0,289.0,36.0,0.0
0.0,1039.0,348.0,76.0,17.0,17.0,289.0,37.0,0.0
0.0,1040.0,348.14814814814815,93.1885521885522,18.0,18.0,297.0,57.0,0.276733699251861
0.0,1041.0,349.8338658146965,144.48242811501598,20.0,19.0,313.0,42.0,0.48793485273513953
0.0,1042.0,351.9901234567901,348.5283950617284,29.0,17.0,405.0,79.0,0.8208989594349576
0.0,1043.0,348.1864406779661,365.12203389830506,18.0,17.0,295.0,38.0,0.313948301799565
0.0,1044.0,348.0,382.0,17.0,17.0,289.0,37.0,0.0
0.0,1045.0,348.24242424242425,398.93265993265993,18.0,17.0,297.0,40.0,0.26619066649077283
0.0,1046.0,348.20557491289196,415.9581881533101,17.0,18.0,287.0,35.0,0.3681329158938006
0.0,1047.0,349.31081081081084,448.93243243243245,20.0,19.0,296.0,40.0,0.4178739786234214
0.0,1048.0,348.85664335664336,466.26223776223776,22.0,20.0,286.0,60.0,0.4254022522966719
0.0,1049.0,349.01142857142855,589.5514285714286,22.0,23.0,350.0,81.0,0.6297174158159551
0.0,1050.0,350.67747747747745,762.2936936936937,23.0,34.0,555.0,150.0,0.7944619459066242
0.0,1051.0,348.2909090909091,806.2242424242424,19.0,22.0,330.0,41.0,0.4806364112724393
0.0,1052.0,349.04794520547944,856.5102739726027,21.0,19.0,292.0,51.0,0.445633297493247
0.0,1053.0,352.5872340425532,887.9957446808511,26.0,29.0,470.0,159.0,0.7600818606683784
0.0,1054.0,351.5065359477124,128.66339869281046,23.0,19.0,306.0,55.0,0.6487821640177813
0.0,1055.0,352.9204892966361,549.3455657492354,24.0,20.0,327.0,49.0,0.6293421541668504
0.0,1056.0,354.76106194690266,824.8820058997051,23.0,21.0,339.0,44.0,0.587769739832485
0.0,1057.0,358.1180904522613,281.464824120603,37.0,24.0,398.0,134.0,0.8166769130727781
0.0,1058.0,356.44837758112095,518.0796460176991,23.0,22.0,339.0,42.0,0.47477377246949337
0.0,1059.0,361.1058394160584,242.992700729927,27.0,17.0,274.0,123.0,0.7485482492182771
0.0,1060.0,362.3876221498371,178.2345276872964,24.0,21.0,307.0,85.0,0.45249067180581404
0.0,1061.0,360.9557291666667,200.765625,22.0,24.0,384.0,60.0,0.4192640965582669
0.0,1062.0,359.71031746031747,264.74603174603175,23.0,19.0,252.0,81.0,0.4187253846228713
0.0,1063.0,361.4397759103641,315.1708683473389,21.0,21.0,357.0,46.0,0.4079948500626302
0.0,1064.0,361.31549295774647,725.0084507042253,22.0,22.0,355.0,42.0,0.624809023771915
0.0,1065.0,365.0135135135135,126.5,26.0,20.0,148.0,88.0,0.9789800386314982
0.0,1066.0,363.4453961456103,914.5802997858673,21.0,33.0,467.0,120.0,0.841767138570385
0.0,1067.0,364.0722891566265,221.08192771084336,28.0,29.0,415.0,179.0,0.7288640813081706
0.0,1068.0,365.15119363395223,746.3236074270557,23.0,25.0,377.0,113.0,0.6734023258672311
0.0,1069.0,364.135593220339,791.3728813559322,21.0,22.0,354.0,41.0,0.44644603429099095
0.0,1070.0,365.4388185654008,471.3586497890295,20.0,17.0,237.0,102.0,0.6837240802617053
0.0,1071.0,362.93869731800766,484.5593869731801,20.0,18.0,261.0,56.0,0.6208938943571777
0.0,1072.0,364.42960288808666,499.1046931407942,21.0,20.0,277.0,49.0,0.6451588788134811
0.0,1073.0,364.7395833333333,583.4965277777778,23.0,19.0,288.0,55.0,0.6163590350382395
0.0,1074.0,365.4258760107817,611.4366576819407,21.0,30.0,371.0,95.0,0.6933503242988279
0.0,1075.0,364.671826625387,632.1702786377709,22.0,21.0,323.0,80.0,0.5864228735227464
0.0,1076.0,364.59214501510576,652.1027190332326,19.0,20.0,331.0,37.0,0.4771535289186451
0.0,1077.0,364.5705329153605,670.6645768025078,19.0,18.0,319.0,40.0,0.2714390663220152
0.0,1078.0,364.6608187134503,864.9152046783626,21.0,24.0,342.0,54.0,0.5485926635329049
0.0,1079.0,365.80250783699057,113.15047021943573,20.0,23.0,319.0,44.0,0.6582764018773145
0.0,1080.0,364.9657320872274,160.24610591900313,21.0,21.0,321.0,43.0,0.20196201337904995
0.0,1081.0,365.38243626062325,297.1218130311615,20.0,22.0,353.0,46.0,0.5271511672706436
0.0,1082.0,365.61920529801324,363.05629139072846,20.0,21.0,302.0,46.0,0.29077857602111234
0.0,1083.0,365.84615384615387,435.13675213675214,20.0,19.0,351.0,39.0,0.32238005988626955
0.0,1084.0,365.4193548387097,454.3516129032258,18.0,20.0,310.0,52.0,0.499949050475043
0.0,1085.0,364.9689655172414,688.0275862068966,18.0,17.0,290.0,37.0,0.14285714285714332
0.0,1086.0,365.71246006389777,810.7507987220447,18.0,23.0,313.0,47.0,0.5807870234740062
0.0,1087.0,368.42518248175185,837.6076642335767,26.0,35.0,548.0,184.0,0.8791590557230167
0.0,1088.0,365.1472602739726,7.684931506849315,18.0,17.0,292.0,36.0,0.4493370861074601
0.0,1089.0,364.56985294117646,25.419117647058822,18.0,17.0,272.0,36.0,0.4966895580339843
0.0,1090.0,365.04137931034484,42.148275862068964,18.0,17.0,290.0,39.0,0.3183664737355583
0.0,1091.0,365.0,59.0,17.0,17.0,289.0,34.0,0.0
0.0,1092.0,365.0,76.5,17.0,18.0,306.0,39.0,0.32917948466897967
0.0,1093.0,365.2307692307692,94.57692307692308,18.0,18.0,312.0,48.0,0.21688104472467687
0.0,1094.0,366.0,334.3773006134969,19.0,23.0,326.0,42.0,0.5516459210955015
0.0,1095.0,364.93851132686086,380.98381877022655,19.0,19.0,309.0,36.0,0.3944717037201924
0.0,1096.0,366.5683890577508,399.322188449848,21.0,19.0,329.0,49.0,0.47720360798070866
0.0,1097.0,364.35172413793106,416.57241379310346,17.0,19.0,290.0,34.0,0.49761355804331
0.0,1098.0,365.1050955414013,705.671974522293,18.0,20.0,314.0,39.0,0.3743758722247929
0.0,1099.0,368.86690647482015,570.089928057554,23.0,18.0,278.0,56.0,0.7665498521005598
0.0,1100.0,369.4334140435835,771.3292978208233,25.0,29.0,413.0,187.0,0.4517543578245661
0.0,1101.0,370.5615384615385,523.9246153846154,24.0,46.0,650.0,170.0,0.9340215541062404
0.0,1102.0,367.10059171597635,556.8698224852071,23.0,17.0,169.0,102.0,0.7312687885426856
0.0,1103.0,368.88817891373805,891.8274760383387,23.0,25.0,313.0,56.0,0.42774938397485823
0.0,1104.0,369.3409742120344,143.50429799426934,23.0,23.0,349.0,42.0,0.6967533030149052
0.0,1105.0,379.46022727272725,553.9034090909091,25.0,22.0,352.0,64.0,0.638941783671166
0.0,1106.0,378.8098591549296,923.2394366197183,23.0,17.0,284.0,59.0,0.5326243126340756
0.0,1107.0,378.22836538461536,192.17548076923077,29.0,28.0,416.0,81.0,0.279254210889556
0.0,1108.0,378.04545454545456,273.74545454545455,24.0,29.0,550.0,52.0,0.6350237229029191
0.0,1109.0,379.51428571428573,877.1371428571429,23.0,21.0,350.0,46.0,0.3370730003967054
0.0,1110.0,383.6686746987952,177.0722891566265,28.0,12.0,166.0,94.0,0.9420798310555843
0.0,1111.0,379.00773195876286,230.67268041237114,22.0,22.0,388.0,41.0,0.5336854247714496
0.0,1112.0,385.4338028169014,249.30985915492957,34.0,20.0,355.0,170.0,0.7030281908805548
0.0,1113.0,378.89908256880733,348.822629969419,22.0,20.0,327.0,39.0,0.5124502352983389
0.0,1114.0,387.44357976653697,588.4591439688716,42.0,13.0,257.0,179.0,0.965884933701018
0.0,1115.0,381.2492753623188,599.4260869565218,23.0,20.0,345.0,47.0,0.550565804122636
0.0,1116.0,378.01831501831504,719.7472527472528,20.0,19.0,273.0,52.0,0.44736964697453885
0.0,1117.0,378.67755102040815,20.791836734693877,18.0,19.0,245.0,53.0,0.6147063129874365
0.0,1118.0,382.5816023738872,127.66765578635015,22.0,23.0,337.0,45.0,0.5893265835858754
0.0,1119.0,384.81069958847735,469.6666666666667,32.0,20.0,243.0,73.0,0.746214396859109
0.0,1120.0,381.2712933753943,636.7728706624606,20.0,19.0,317.0,47.0,0.5296811037784965
0.0,1121.0,381.6432748538012,857.46783625731,20.0,21.0,342.0,36.0,0.46623933041768617
0.0,1122.0,381.98753894080994,165.01246105919003,22.0,26.0,321.0,44.0,0.6834799490085253
0.0,1123.0,393.05405405405406,176.94594594594594,34.0,30.0,222.0,130.0,0.4032296363303289
0.0,1124.0,384.1559633027523,213.12232415902142,27.0,21.0,327.0,69.0,0.596750755412365
0.0,1125.0,381.07988165680473,315.14792899408286,22.0,20.0,338.0,44.0,0.5657693822800016
0.0,1126.0,381.7753846153846,386.56307692307695,20.0,22.0,325.0,35.0,0.44826531050449664
0.0,1127.0,380.1860465116279,418.36544850498336,18.0,23.0,301.0,37.0,0.4917691563935732
0.0,1128.0,382.67692307692306,618.2246153846154,21.0,19.0,325.0,43.0,0.3814676483575027
0.0,1129.0,384.4939024390244,735.4329268292682,26.0,21.0,328.0,54.0,0.7670486381970059
0.0,1130.0,384.1588235294118,749.5411764705882,29.0,20.0,170.0,173.0,0.8191107780069051
0.0,1131.0,382.8948545861298,902.7986577181208,20.0,29.0,447.0,182.0,0.7756626566505276
0.0,1132.0,381.8944099378882,39.72670807453416,19.0,20.0,322.0,45.0,0.5065700720173018
0.0,1133.0,381.97250859106526,109.59450171821305,18.0,18.0,291.0,39.0,0.4558623728353766
0.0,1134.0,382.6050156739812,366.94670846394985,19.0,21.0,319.0,39.0,0.5191813362015216
0.0,1135.0,381.1333333333333,454.91515151515154,19.0,24.0,330.0,39.0,0.6112499663208832
0.0,1136.0,382.45588235294116,485.1,19.0,22.0,340.0,42.0,0.5270540278221173
0.0,1137.0,381.87713310580205,654.0887372013652,18.0,17.0,293.0,44.0,0.2555212426213534
0.0,1138.0,382.40942028985506,756.804347826087,19.0,24.0,276.0,57.0,0.5532053170724366
0.0,1139.0,382.4593837535014,789.3725490196078,21.0,25.0,357.0,41.0,0.4870112399881212
0.0,1140.0,383.7092651757188,838.0287539936103,21.0,24.0,313.0,50.0,0.5902150259802279
0.0,1141.0,382.0,58.5,17.0,18.0,306.0,38.0,0.32917948466897967
0.0,1142.0,381.875,75.97916666666667,17.0,18.0,288.0,36.0,0.2904045586834946
0.0,1143.0,383.36038961038963,92.67532467532467,20.0,18.0,308.0,47.0,0.4048738423968081
0.0,1144.0,383.95762711864404,299.7118644067797,21.0,18.0,236.0,69.0,0.7193033208884475
0.0,1145.0,383.7692307692308,331.7993311036789,20.0,19.0,299.0,39.0,0.45998445011402966
0.0,1146.0,382.0,671.0,17.0,17.0,289.0,38.0,0.0
0.0,1147.0,381.97222222222223,687.9722222222222,17.0,17.0,288.0,37.0,0.13608276348795423
0.0,1148.0,383.01418439716315,704.4468085106383,18.0,20.0,282.0,39.0,0.5181546305513075
0.0,1149.0,381.899721448468,810.8941504178273,19.0,25.0,359.0,50.0,0.6803710097751761
0.0,1150.0,384.636690647482,6.967625899280575,19.0,18.0,278.0,38.0,0.6332833633979567
0.0,1151.0,383.5733333333333,147.56666666666666,16.0,30.0,150.0,91.0,0.9849291250144507
0.0,1152.0,385.4606413994169,435.82215743440236,20.0,21.0,343.0,35.0,0.3305615788967153
0.0,1153.0,385.48837209302326,503.13178294573646,17.0,23.0,258.0,48.0,0.7064463714489324
0.0,1154.0,384.12,534.7938461538462,19.0,26.0,325.0,52.0,0.6360281881426038
0.0,1155.0,384.88235294117646,404.1666666666667,17.0,17.0,204.0,91.0,0.7562185107931377
0.0,1156.0,390.51565762004174,572.223382045929,29.0,25.0,479.0,114.0,0.7552195342358199
0.0,1157.0,398.6630434782609,297.88858695652175,37.0,36.0,368.0,181.0,0.830591622558552
0.0,1158.0,393.2443181818182,520.9460227272727,26.0,22.0,352.0,55.0,0.7020460682976296
0.0,1159.0,389.7307692307692,771.0,20.0,28.0,286.0,170.0,0.5863821279549977
0.0,1160.0,396.0487179487179,147.77948717948718,22.0,25.0,390.0,42.0,0.6388745048727235
0.0,1161.0,401.427807486631,214.8235294117647,31.0,29.0,187.0,109.0,0.5504075088325632
0.0,1162.0,395.2582781456954,262.56953642384104,20.0,21.0,302.0,44.0,0.6467891483383751
0.0,1163.0,401.9263565891473,820.8720930232558,32.0,37.0,516.0,183.0,0.7976648851562084
0.0,1164.0,396.8174904942966,890.231939163498,21.0,19.0,263.0,62.0,0.48950247833027655
0.0,1165.0,396.01785714285717,24.485119047619047,21.0,21.0,336.0,42.0,0.37294614523607533
0.0,1166.0,396.27792915531336,198.4931880108992,21.0,26.0,367.0,61.0,0.6325419084246583
0.0,1167.0,397.89375,729.7895833333333,25.0,38.0,480.0,100.0,0.8644285326598304
0.0,1168.0,399.7217125382263,399.18042813455656,25.0,18.0,327.0,36.0,0.5924788957681593
0.0,1169.0,398.14606741573033,546.8112359550562,19.0,34.0,445.0,135.0,0.8332446505513784
0.0,1170.0,398.57957957957956,805.0780780780781,21.0,20.0,333.0,37.0,0.6087982384836628
0.0,1171.0,396.9205298013245,923.3907284768212,19.0,18.0,302.0,32.0,0.4663692678907038
0.0,1172.0,397.4935483870968,229.93548387096774,20.0,23.0,310.0,56.0,0.5944125902401716
0.0,1173.0,396.3024691358025,309.75308641975306,16.0,21.0,162.0,73.0,0.8252148624407427
0.0,1174.0,398.5762711864407,347.05367231638417,20.0,20.0,354.0,44.0,0.26472736687599485
0.0,1175.0,398.64646464646466,381.6363636363636,20.0,17.0,297.0,39.0,0.4009580683645102
0.0,1176.0,398.2330097087379,602.3398058252427,22.0,23.0,309.0,71.0,0.5742661475440409
0.0,1177.0,398.7751677852349,874.1577181208054,20.0,17.0,298.0,50.0,0.6041306608070529
0.0,1178.0,399.2013422818792,41.808724832214764,18.0,19.0,298.0,35.0,0.44783757966319915
0.0,1179.0,400.57702349869453,279.72584856396867,25.0,21.0,383.0,55.0,0.6090121152273382
0.0,1180.0,398.36241610738256,417.8322147651007,20.0,20.0,298.0,34.0,0.45053021908942864
0.0,1181.0,398.9776357827476,451.36421725239614,20.0,20.0,313.0,49.0,0.41889376705834835
0.0,1182.0,398.9561403508772,469.45175438596493,19.0,16.0,228.0,125.0,0.478878201608951
0.0,1183.0,400.8542372881356,620.9898305084746,23.0,18.0,295.0,54.0,0.5222339482746403
0.0,1184.0,398.5390070921986,637.4326241134752,18.0,17.0,282.0,60.0,0.30281677959006953
0.0,1185.0,400.2871621621622,842.1959459459459,22.0,18.0,296.0,38.0,0.29856930698738565
0.0,1186.0,399.0,59.0,17.0,17.0,289.0,35.0,0.0
0.0,1187.0,398.56939501779357,75.84341637010677,17.0,19.0,281.0,41.0,0.5012639594645638
0.0,1188.0,398.2813559322034,110.00338983050847,17.0,21.0,295.0,39.0,0.4713723542456492
0.0,1189.0,400.03921568627453,328.1372549019608,20.0,21.0,306.0,62.0,0.7058706326397428
0.0,1190.0,399.1254480286738,365.0573476702509,18.0,17.0,279.0,48.0,0.44677190439261194
0.0,1191.0,398.8877192982456,653.9087719298245,17.0,17.0,285.0,41.0,0.24903364457774094
0.0,1192.0,399.10616438356163,670.8150684931506,18.0,17.0,292.0,38.0,0.3590989917636273
0.0,1193.0,399.2338983050847,687.7593220338983,20.0,17.0,295.0,37.0,0.4368757683311022
0.0,1194.0,399.6751592356688,705.9649681528663,20.0,20.0,314.0,58.0,0.37306621674870216
0.0,1195.0,401.5581395348837,785.9970930232558,23.0,22.0,344.0,57.0,0.4602213270327427
0.0,1196.0,399.33217993079586,858.5813148788927,19.0,17.0,289.0,35.0,0.5124149124486194
0.0,1197.0,404.2706766917293,91.93233082706767,25.0,22.0,399.0,121.0,0.6211393745068725
0.0,1198.0,401.2594752186589,127.9067055393586,23.0,22.0,343.0,46.0,0.48988863453109366
0.0,1199.0,403.2386363636364,166.82575757575756,18.0,32.0,264.0,82.0,0.8753960604561537
0.0,1200.0,400.15734265734267,486.45454545454544,18.0,20.0,286.0,73.0,0.3162134729208633
0.0,1201.0,401.4031746031746,907.1174603174603,20.0,20.0,315.0,31.0,0.3817012292753873
0.0,1202.0,400.56890459363956,503.98586572438165,17.0,20.0,283.0,39.0,0.5245695636399049
0.0,1203.0,409.96401028277637,745.1053984575835,33.0,24.0,389.0,183.0,0.6605197628819482
0.0,1204.0,405.4043583535109,9.39951573849879,24.0,23.0,413.0,90.0,0.6617867693001408
0.0,1205.0,409.035175879397,242.3894472361809,31.0,31.0,398.0,139.0,0.5734744200330976
0.0,1206.0,405.31736526946105,433.0808383233533,22.0,21.0,334.0,48.0,0.5149028524831908
0.0,1207.0,404.6619718309859,765.2676056338029,19.0,23.0,284.0,72.0,0.6142528694961217
0.0,1208.0,408.9618320610687,578.6921119592876,27.0,27.0,393.0,64.0,0.48134197604164386
0.0,1209.0,415.29893238434164,598.2277580071175,31.0,21.0,281.0,150.0,0.7015196386355601
0.0,1210.0,413.7351778656126,191.08300395256916,27.0,26.0,253.0,111.0,0.7700739122280781
0.0,1211.0,415.37538461538463,615.0153846153846,24.0,28.0,325.0,98.0,0.5784928226561078
0.0,1212.0,415.2628205128205,466.4423076923077,26.0,20.0,312.0,66.0,0.5034204418560703
0.0,1213.0,414.96753246753246,535.7467532467532,27.0,17.0,308.0,61.0,0.6841963414719021
0.0,1214.0,412.5658536585366,264.98536585365855,19.0,41.0,410.0,106.0,0.8559239796054097
0.0,1215.0,419.07441860465116,332.4372093023256,35.0,35.0,215.0,151.0,0.9813800371877729
0.0,1216.0,413.7026239067055,519.2536443148688,21.0,19.0,343.0,46.0,0.4268651041417387
0.0,1217.0,420.04395604395603,217.73626373626374,25.0,33.0,182.0,143.0,0.941114987209848
0.0,1218.0,416.36919315403424,296.2958435207824,30.0,31.0,409.0,100.0,0.7235308555830324
0.0,1219.0,413.5633802816901,888.9612676056338,19.0,20.0,284.0,35.0,0.3724162063166717
0.0,1220.0,416.2238267148014,146.23826714801444,20.0,21.0,277.0,54.0,0.33383129459676675
0.0,1221.0,415.01576576576576,206.95495495495496,19.0,36.0,444.0,63.0,0.8808743625054455
0.0,1222.0,415.2857142857143,362.1602787456446,19.0,19.0,287.0,40.0,0.3312877178924977
0.0,1223.0,412.5890410958904,391.013698630137,14.0,15.0,146.0,75.0,0.5536989611559735
0.0,1224.0,415.314606741573,411.98595505617976,20.0,27.0,356.0,45.0,0.6587874648758965
0.0,1225.0,413.4622356495468,554.8519637462235,19.0,32.0,331.0,88.0,0.8354649108741888
0.0,1226.0,415.5348101265823,694.5664556962025,20.0,23.0,316.0,58.0,0.5108737001725636
0.0,1227.0,415.57236842105266,720.0679824561404,20.0,32.0,456.0,167.0,0.7875156745430648
0.0,1228.0,415.9774919614148,834.8649517684887,20.0,21.0,311.0,58.0,0.3720685711963854
0.0,1229.0,416.9518900343643,26.481099656357387,20.0,20.0,291.0,43.0,0.47469049056347085
