Img no,sp_id,cent_X,cent_Y,width,height,area,grayavg,eccentricity
0.0,332.0,650.5,62.5,42.0,42.0,1764.0,31.044784580498867,0.0
0.0,333.0,650.5,104.5,42.0,42.0,1764.0,42.57879818594105,0.0
0.0,334.0,650.5,146.5,42.0,42.0,1764.0,47.02267573696145,0.0
0.0,335.0,650.5,188.5,42.0,42.0,1764.0,53.061791383219955,0.0
0.0,336.0,650.5,230.5,42.0,42.0,1764.0,45.42233560090703,0.0
0.0,337.0,650.5,272.5,42.0,42.0,1764.0,42.73639455782313,0.0
0.0,338.0,650.5,314.5,42.0,42.0,1764.0,38.04251700680272,0.0
0.0,339.0,650.5,356.5,42.0,42.0,1764.0,36.89625850340136,0.0
0.0,340.0,650.5,398.5,42.0,42.0,1764.0,41.64795918367347,0.0
0.0,341.0,650.5,440.5,42.0,42.0,1764.0,43.89115646258504,0.0
0.0,342.0,650.5,482.5,42.0,42.0,1764.0,36.25340136054422,0.0
0.0,343.0,650.5,524.5,42.0,42.0,1764.0,38.358276643990926,0.0
0.0,344.0,650.5,566.5,42.0,42.0,1764.0,42.09863945578231,0.0
0.0,345.0,650.5,608.5,42.0,42.0,1764.0,57.54081632653061,0.0
0.0,346.0,650.5,650.5,42.0,42.0,1764.0,40.72562358276644,0.0
0.0,347.0,650.5,692.5,42.0,42.0,1764.0,50.22789115646258,0.0
0.0,348.0,650.5,734.5,42.0,42.0,1764.0,42.01360544217687,0.0
0.0,349.0,650.5,777.0,42.0,43.0,1806.0,32.5514950166113,0.21446601361444437
0.0,350.0,650.491608012994,820.61180292366,43.0,44.0,1847.0,34.04223064428803,0.30425592792172074
0.0,351.0,650.525945945946,864.6189189189189,43.0,44.0,1850.0,45.51567567567567,0.3016545159540094
0.0,352.0,650.5,909.0,42.0,45.0,1890.0,35.01640211640212,0.3590996646753662
0.0,353.0,692.475110619469,818.85453539823,44.0,43.0,1808.0,40.00829646017699,0.21261515991638874
0.0,354.0,692.5098143236074,862.831299734748,44.0,45.0,1885.0,31.44244031830239,0.357730063904314
0.0,355.0,692.5,20.5,42.0,42.0,1764.0,37.82766439909297,0.0
0.0,356.0,692.5,62.5,42.0,42.0,1764.0,35.53968253968254,0.0
0.0,357.0,692.5,104.5,42.0,42.0,1764.0,48.17573696145125,0.0
0.0,358.0,692.5,146.5,42.0,42.0,1764.0,50.662131519274375,0.0
0.0,359.0,692.5,188.5,42.0,42.0,1764.0,72.07426303854875,0.0
0.0,360.0,692.5,230.5,42.0,42.0,1764.0,59.34297052154195,0.0
0.0,361.0,692.5,272.5,42.0,42.0,1764.0,53.46825396825397,0.0
0.0,362.0,692.5,314.5,42.0,42.0,1764.0,39.257936507936506,0.0
0.0,363.0,692.5,356.5,42.0,42.0,1764.0,53.909297052154194,0.0
0.0,364.0,692.5,398.5,42.0,42.0,1764.0,44.19387755102041,0.0
0.0,365.0,692.5,440.5,42.0,42.0,1764.0,47.512471655328795,0.0
0.0,366.0,692.5,482.5,42.0,42.0,1764.0,39.673469387755105,0.0
0.0,367.0,692.5,524.5,42.0,42.0,1764.0,39.55328798185941,0.0
0.0,368.0,692.5,566.5,42.0,42.0,1764.0,61.24263038548753,0.0
0.0,369.0,692.5,608.5,42.0,42.0,1764.0,69.8265306122449,0.0
0.0,370.0,692.5,650.5,42.0,42.0,1764.0,42.307256235827666,0.0
0.0,371.0,692.5,692.5,42.0,42.0,1764.0,43.7687074829932,0.0
0.0,372.0,692.5,734.5,42.0,42.0,1764.0,34.97392290249433,0.0
0.0,373.0,692.5,776.5,42.0,42.0,1764.0,33.109410430839006,0.0
0.0,374.0,692.5,908.5,42.0,46.0,1932.0,32.88664596273292,0.4079586499233487
0.0,375.0,734.487290427258,820.5543537047052,43.0,44.0,1849.0,36.19956733369389,0.298205180651103
0.0,376.0,734.4867495943753,864.5743645213629,43.0,44.0,1849.0,33.157382368848026,0.29914334237509793
0.0,377.0,734.5,20.5,42.0,42.0,1764.0,43.592403628117914,0.0
0.0,378.0,734.5,62.5,42.0,42.0,1764.0,39.45521541950114,0.0
0.0,379.0,734.5,104.5,42.0,42.0,1764.0,49.94331065759637,0.0
0.0,380.0,734.5,146.5,42.0,42.0,1764.0,50.80102040816327,0.0
0.0,381.0,734.5,188.5,42.0,42.0,1764.0,52.79251700680272,0.0
0.0,382.0,734.5,230.5,42.0,42.0,1764.0,69.6343537414966,0.0
0.0,383.0,734.5,272.5,42.0,42.0,1764.0,71.40419501133786,0.0
0.0,384.0,734.5,314.5,42.0,42.0,1764.0,47.080498866213155,0.0
0.0,385.0,734.5,356.5,42.0,42.0,1764.0,69.74263038548753,0.0
0.0,386.0,734.5,398.5,42.0,42.0,1764.0,57.25907029478458,0.0
0.0,387.0,734.5,440.5,42.0,42.0,1764.0,45.302721088435376,0.0
0.0,388.0,734.5,482.5,42.0,42.0,1764.0,40.44331065759637,0.0
0.0,389.0,734.5,524.5,42.0,42.0,1764.0,41.63265306122449,0.0
0.0,390.0,734.5,566.5,42.0,42.0,1764.0,58.54478458049886,0.0
0.0,391.0,734.5,608.5,42.0,42.0,1764.0,45.82086167800453,0.0
0.0,392.0,734.5,650.5,42.0,42.0,1764.0,41.44671201814059,0.0
0.0,393.0,734.5,692.5,42.0,42.0,1764.0,51.58673469387755,0.0
0.0,394.0,734.5,734.5,42.0,42.0,1764.0,37.18877551020408,0.0
0.0,395.0,734.5,777.0,42.0,43.0,1806.0,35.53709856035437,0.21446601361444437
0.0,396.0,734.5,909.0,42.0,45.0,1890.0,31.997883597883597,0.3590996646753662
0.0,397.0,776.5,20.5,42.0,42.0,1764.0,33.5890022675737,0.0
0.0,398.0,777.0,62.5,43.0,42.0,1806.0,31.397563676633442,0.21446601361444437
0.0,399.0,776.5,104.5,42.0,42.0,1764.0,36.3968253968254,0.0
0.0,400.0,776.5,146.5,42.0,42.0,1764.0,43.91780045351474,0.0
0.0,401.0,776.5,188.5,42.0,42.0,1764.0,48.06349206349206,0.0
0.0,402.0,777.0,230.5,43.0,42.0,1806.0,57.75802879291251,0.21446601361444437
0.0,403.0,777.0,272.5,43.0,42.0,1806.0,44.93798449612403,0.21446601361444437
0.0,404.0,777.0,314.5,43.0,42.0,1806.0,49.26578073089701,0.21446601361444437
0.0,405.0,777.0,356.5,43.0,42.0,1806.0,46.87707641196013,0.21446601361444437
0.0,406.0,776.5,398.5,42.0,42.0,1764.0,33.19897959183673,0.0
0.0,407.0,777.0,440.5,43.0,42.0,1806.0,36.21926910299003,0.21446601361444437
0.0,408.0,777.0,482.5,43.0,42.0,1806.0,35.53986710963455,0.21446601361444437
0.0,409.0,776.5,524.5,42.0,42.0,1764.0,71.74943310657596,0.0
0.0,410.0,777.0,566.5,43.0,42.0,1806.0,44.15669988925803,0.21446601361444437
0.0,411.0,777.0,608.5,43.0,42.0,1806.0,43.78405315614618,0.21446601361444437
0.0,412.0,777.0,650.5,43.0,42.0,1806.0,34.80564784053156,0.21446601361444437
0.0,413.0,777.0,692.5,43.0,42.0,1806.0,43.389811738648945,0.21446601361444437
0.0,414.0,777.0,734.5,43.0,42.0,1806.0,35.33887043189369,0.21446601361444437
0.0,415.0,777.0,777.0,43.0,43.0,1849.0,50.31097890751758,0.0
0.0,416.0,776.7869727709557,820.6268019220502,43.0,44.0,1873.0,35.31286705819541,0.26438252364634307
0.0,417.0,777.2869066249348,864.6238914971309,44.0,44.0,1917.0,37.691184141888364,0.19286558826648387
0.0,418.0,777.0,909.0,43.0,45.0,1935.0,32.57209302325582,0.29488391230979416
0.0,419.0,819.5,20.5,44.0,42.0,1848.0,29.50595238095238,0.29814239699997197
0.0,420.0,818.8643410852713,104.49612403100775,43.0,43.0,1806.0,44.459579180509415,0.238939755171174
0.0,421.0,819.0,146.5,43.0,42.0,1806.0,51.1063122923588,0.21446601361444437
0.0,422.0,819.4883595018949,188.48890092041148,44.0,42.0,1847.0,39.44991878722252,0.29821643928210156
0.0,423.0,819.5,398.5,44.0,42.0,1848.0,59.33766233766234,0.29814239699997197
0.0,424.0,819.5,524.5,44.0,42.0,1848.0,56.129329004329,0.29814239699997197
0.0,425.0,819.6503164556962,819.1439873417721,45.0,44.0,1896.0,36.62816455696203,0.17389541523537763
0.0,426.0,820.6435911303407,62.51541373715522,44.0,43.0,1849.0,32.130881557598705,0.30569213592410305
0.0,427.0,820.0116214720531,230.48810182623131,43.0,43.0,1807.0,65.5201992252352,0.2143790028171974
0.0,428.0,820.5,272.5,44.0,42.0,1848.0,60.07738095238095,0.29814239699997197
0.0,429.0,820.5,314.5,44.0,42.0,1848.0,47.90638528138528,0.29814239699997197
0.0,430.0,820.0,356.5,43.0,42.0,1806.0,38.7906976744186,0.21446601361444437
0.0,431.0,820.0,440.5,43.0,42.0,1806.0,30.078073089700997,0.21446601361444437
0.0,432.0,820.5,482.5,44.0,42.0,1848.0,45.31709956709957,0.29814239699997197
0.0,433.0,820.5,566.5,44.0,42.0,1848.0,38.140151515151516,0.29814239699997197
0.0,434.0,820.5,608.5,44.0,42.0,1848.0,56.616883116883116,0.29814239699997197
0.0,435.0,820.5,650.5,44.0,42.0,1848.0,37.43777056277056,0.29814239699997197
0.0,436.0,820.5,692.5,44.0,42.0,1848.0,34.741883116883116,0.29814239699997197
0.0,437.0,820.5,734.5,44.0,42.0,1848.0,34.782467532467535,0.29814239699997197
0.0,438.0,820.2528735632184,776.3793103448276,44.0,42.0,1827.0,68.97701149425288,0.275672392699973
0.0,439.0,821.1281265952016,863.3961204696274,45.0,46.0,1959.0,31.89025012761613,0.2218972782501804
0.0,440.0,820.160606060606,908.6287878787879,44.0,46.0,1980.0,29.542424242424243,0.28960917272390224
0.0,441.0,862.8702330508474,104.51800847457628,45.0,43.0,1888.0,34.01536016949152,0.3620182954166843
0.0,442.0,863.0,146.5,45.0,42.0,1890.0,31.08888888888889,0.3590996646753662
0.0,443.0,863.456745623069,820.8259526261586,46.0,45.0,1942.0,34.98764160659114,0.14954632820898847
0.0,444.0,864.0,20.5,45.0,42.0,1890.0,38.77195767195767,0.3590996646753662
0.0,445.0,863.5,188.5,44.0,42.0,1848.0,34.166666666666664,0.29814239699997197
0.0,446.0,863.5,230.5,44.0,42.0,1848.0,39.734848484848484,0.29814239699997197
0.0,447.0,863.5,356.5,44.0,42.0,1848.0,49.875,0.29814239699997197
0.0,448.0,863.5,398.5,44.0,42.0,1848.0,41.01569264069264,0.29814239699997197
0.0,449.0,863.5,440.5,44.0,42.0,1848.0,31.963203463203463,0.29814239699997197
0.0,450.0,864.0,524.5,45.0,42.0,1890.0,33.236507936507934,0.3590996646753662
0.0,451.0,864.3314285714285,777.2457142857143,45.0,44.0,1925.0,32.50077922077922,0.24551117998576047
0.0,452.0,864.1772978402813,909.2370668006027,45.0,45.0,1991.0,29.431441486690105,0.14533288605081274
0.0,453.0,864.6551351351351,62.527027027027025,44.0,43.0,1850.0,41.31891891891892,0.3073964887433157
0.0,454.0,864.5,272.5,44.0,42.0,1848.0,41.98538961038961,0.29814239699997197
0.0,455.0,864.5,314.5,44.0,42.0,1848.0,41.365800865800864,0.29814239699997197
0.0,456.0,864.5,482.5,44.0,42.0,1848.0,31.013528138528137,0.29814239699997197
0.0,457.0,864.5,566.5,44.0,42.0,1848.0,59.76136363636363,0.29814239699997197
0.0,458.0,864.5,608.5,44.0,42.0,1848.0,65.23051948051948,0.29814239699997197
0.0,459.0,864.5,650.5,44.0,42.0,1848.0,37.5741341991342,0.29814239699997197
0.0,460.0,864.5,692.5,44.0,42.0,1848.0,35.69209956709957,0.29814239699997197
0.0,461.0,864.5,734.5,44.0,42.0,1848.0,32.853896103896105,0.29814239699997197
0.0,462.0,864.9676092544987,864.8154241645244,45.0,46.0,1945.0,32.79331619537275,0.0897881886980953
0.0,463.0,908.5116519937856,104.51061626100466,46.0,42.0,1931.0,36.60693940963232,0.40797723110642137
0.0,464.0,908.5,146.5,46.0,42.0,1932.0,33.274844720496894,0.4079586499233487
0.0,465.0,908.5,188.5,46.0,42.0,1932.0,29.489648033126294,0.4079586499233487
0.0,466.0,908.5,230.5,46.0,42.0,1932.0,30.956521739130434,0.4079586499233487
0.0,467.0,908.5,356.5,46.0,42.0,1932.0,31.10455486542443,0.4079586499233487
0.0,468.0,908.5,398.5,46.0,42.0,1932.0,29.65734989648033,0.4079586499233487
0.0,469.0,908.5,440.5,46.0,42.0,1932.0,29.5527950310559,0.4079586499233487
0.0,470.0,908.561623246493,820.251002004008,46.0,44.0,1996.0,29.03507014028056,0.2878051616919014
0.0,471.0,909.0,20.5,45.0,42.0,1890.0,27.22169312169312,0.3590996646753662
0.0,472.0,909.0,62.5,45.0,42.0,1890.0,29.751851851851853,0.3590996646753662
0.0,473.0,909.0,272.5,45.0,42.0,1890.0,33.197883597883596,0.3590996646753662
0.0,474.0,909.0,314.5,45.0,42.0,1890.0,38.60634920634921,0.3590996646753662
0.0,475.0,909.0,482.5,45.0,42.0,1890.0,27.26084656084656,0.3590996646753662
0.0,476.0,909.0,524.5,45.0,42.0,1890.0,45.96719576719577,0.3590996646753662
0.0,477.0,909.0,566.5,45.0,42.0,1890.0,37.12698412698413,0.3590996646753662
0.0,478.0,909.0,608.5,45.0,42.0,1890.0,35.65978835978836,0.3590996646753662
0.0,479.0,909.0,650.5,45.0,42.0,1890.0,36.46772486772487,0.3590996646753662
0.0,480.0,909.0,692.5,45.0,42.0,1890.0,31.961904761904762,0.3590996646753662
0.0,481.0,909.0,734.5,45.0,42.0,1890.0,31.903703703703705,0.3590996646753662
0.0,482.0,909.0,777.0,45.0,43.0,1935.0,29.983462532299743,0.29488391230979416
0.0,483.0,909.2382635032811,864.2554265522464,45.0,45.0,1981.0,27.803634528016154,0.16523435927308525
0.0,484.0,909.0,909.0,45.0,45.0,2025.0,37.58469135802469,0.0
1.0,1.0,20.5,20.5,42.0,42.0,1764.0,35.96371882086168,0.0
1.0,2.0,20.5,62.5,42.0,42.0,1764.0,28.365079365079364,0.0
1.0,3.0,20.5,104.5,42.0,42.0,1764.0,31.078231292517007,0.0
1.0,4.0,20.5,146.5,42.0,42.0,1764.0,33.41326530612245,0.0
1.0,5.0,20.5,188.5,42.0,42.0,1764.0,36.2749433106576,0.0
1.0,6.0,20.5,230.5,42.0,42.0,1764.0,34.84013605442177,0.0
1.0,7.0,20.5,272.5,42.0,42.0,1764.0,31.851473922902493,0.0
1.0,8.0,20.5,314.5,42.0,42.0,1764.0,30.497732426303855,0.0
1.0,9.0,20.5,356.5,42.0,42.0,1764.0,30.55442176870748,0.0
1.0,10.0,20.5,398.5,42.0,42.0,1764.0,32.416666666666664,0.0
1.0,11.0,20.5,440.5,42.0,42.0,1764.0,31.994897959183675,0.0
1.0,12.0,20.5,482.5,42.0,42.0,1764.0,30.598072562358276,0.0
1.0,13.0,20.5,524.5,42.0,42.0,1764.0,33.514172335600904,0.0
1.0,14.0,20.5,566.5,42.0,42.0,1764.0,34.599773242630384,0.0
1.0,15.0,20.5,608.5,42.0,42.0,1764.0,31.462585034013607,0.0
1.0,16.0,20.5,650.5,42.0,42.0,1764.0,30.158730158730158,0.0
1.0,17.0,20.5,692.5,42.0,42.0,1764.0,30.367346938775512,0.0
1.0,18.0,20.5,734.5,42.0,42.0,1764.0,30.331632653061224,0.0
1.0,19.0,20.5,777.0,42.0,43.0,1806.0,30.130675526024362,0.21446601361444437
1.0,20.0,20.5,820.5,42.0,44.0,1848.0,29.51569264069264,0.29814239699997197
1.0,21.0,20.5,864.5,42.0,44.0,1848.0,28.538961038961038,0.29814239699997197
1.0,22.0,20.5,909.0,42.0,45.0,1890.0,27.071957671957673,0.3590996646753662
1.0,23.0,62.5,20.5,42.0,42.0,1764.0,28.43764172335601,0.0
1.0,24.0,62.5,62.5,42.0,42.0,1764.0,28.561791383219955,0.0
1.0,25.0,62.5,104.5,42.0,42.0,1764.0,36.14569160997733,0.0
1.0,26.0,62.5,146.5,42.0,42.0,1764.0,37.05668934240363,0.0
1.0,27.0,62.5,188.5,42.0,42.0,1764.0,34.509637188208615,0.0
1.0,28.0,62.5,230.5,42.0,42.0,1764.0,34.29365079365079,0.0
1.0,29.0,62.5,272.5,42.0,42.0,1764.0,31.990362811791382,0.0
1.0,30.0,62.5,314.5,42.0,42.0,1764.0,31.312925170068027,0.0
1.0,31.0,62.5,356.5,42.0,42.0,1764.0,32.78174603174603,0.0
1.0,32.0,62.5,398.5,42.0,42.0,1764.0,29.011337868480727,0.0
1.0,33.0,62.5,440.5,42.0,42.0,1764.0,29.193877551020407,0.0
1.0,34.0,62.5,482.5,42.0,42.0,1764.0,29.471655328798185,0.0
1.0,35.0,62.5,524.5,42.0,42.0,1764.0,52.20238095238095,0.0
1.0,36.0,62.5,566.5,42.0,42.0,1764.0,29.54875283446712,0.0
1.0,37.0,62.5,608.5,42.0,42.0,1764.0,30.314625850340136,0.0
1.0,38.0,62.5,650.5,42.0,42.0,1764.0,30.602040816326532,0.0
1.0,39.0,62.5,692.5,42.0,42.0,1764.0,30.565759637188208,0.0
1.0,40.0,62.5,734.5,42.0,42.0,1764.0,30.656462585034014,0.0
1.0,41.0,62.5,777.0,42.0,43.0,1806.0,30.53045404208195,0.21446601361444437
1.0,42.0,62.5,820.5,42.0,44.0,1848.0,29.937229437229437,0.29814239699997197
1.0,43.0,62.5,864.5,42.0,44.0,1848.0,29.040584415584416,0.29814239699997197
1.0,44.0,62.5,909.0,42.0,45.0,1890.0,27.834920634920636,0.3590996646753662
1.0,45.0,104.5,20.5,42.0,42.0,1764.0,34.07936507936508,0.0
1.0,46.0,104.5,62.5,42.0,42.0,1764.0,32.499433106575964,0.0
1.0,47.0,104.5,104.5,42.0,42.0,1764.0,35.266439909297056,0.0
1.0,48.0,104.5,146.5,42.0,42.0,1764.0,38.835034013605444,0.0
1.0,49.0,104.5,188.5,42.0,42.0,1764.0,37.43424036281179,0.0
1.0,50.0,104.5,230.5,42.0,42.0,1764.0,37.80102040816327,0.0
1.0,51.0,104.5,272.5,42.0,42.0,1764.0,36.7250566893424,0.0
1.0,52.0,104.5,314.5,42.0,42.0,1764.0,33.84920634920635,0.0
1.0,53.0,104.5,356.5,42.0,42.0,1764.0,32.534013605442176,0.0
1.0,54.0,104.5,398.5,42.0,42.0,1764.0,30.648526077097507,0.0
1.0,55.0,104.5,440.5,42.0,42.0,1764.0,29.223356009070294,0.0
1.0,56.0,104.5,482.5,42.0,42.0,1764.0,30.261337868480727,0.0
1.0,57.0,104.5,524.5,42.0,42.0,1764.0,34.47222222222222,0.0
1.0,58.0,104.5,566.5,42.0,42.0,1764.0,30.8015873015873,0.0
1.0,59.0,104.5,608.5,42.0,42.0,1764.0,31.410997732426303,0.0
1.0,60.0,104.5,650.5,42.0,42.0,1764.0,32.63208616780045,0.0
1.0,61.0,104.5,692.5,42.0,42.0,1764.0,31.343537414965986,0.0
1.0,62.0,104.5,734.5,42.0,42.0,1764.0,31.272108843537413,0.0
1.0,63.0,104.5,777.0,42.0,43.0,1806.0,30.772425249169434,0.21446601361444437
1.0,64.0,104.5,820.5,42.0,44.0,1848.0,30.494588744588743,0.29814239699997197
1.0,65.0,104.5,864.5,42.0,44.0,1848.0,29.918290043290042,0.29814239699997197
1.0,66.0,104.5,909.0,42.0,45.0,1890.0,28.585714285714285,0.3590996646753662
1.0,67.0,146.5,20.5,42.0,42.0,1764.0,40.82596371882086,0.0
1.0,68.0,146.5,62.5,42.0,42.0,1764.0,35.675170068027214,0.0
1.0,69.0,146.5,104.5,42.0,42.0,1764.0,37.252267573696145,0.0
1.0,70.0,146.5,146.5,42.0,42.0,1764.0,39.62244897959184,0.0
1.0,71.0,146.5,188.5,42.0,42.0,1764.0,43.19160997732426,0.0
1.0,72.0,146.5,230.5,42.0,42.0,1764.0,60.714285714285715,0.0
1.0,73.0,146.5,272.5,42.0,42.0,1764.0,37.897392290249435,0.0
1.0,74.0,146.5,314.5,42.0,42.0,1764.0,42.636054421768705,0.0
1.0,75.0,146.5,356.5,42.0,42.0,1764.0,33.28061224489796,0.0
1.0,76.0,146.5,398.5,42.0,42.0,1764.0,30.489795918367346,0.0
1.0,77.0,146.5,440.5,42.0,42.0,1764.0,29.489795918367346,0.0
1.0,78.0,146.5,482.5,42.0,42.0,1764.0,30.383786848072564,0.0
1.0,79.0,146.5,524.5,42.0,42.0,1764.0,30.469954648526077,0.0
1.0,80.0,146.5,566.5,42.0,42.0,1764.0,31.02097505668934,0.0
1.0,81.0,146.5,608.5,42.0,42.0,1764.0,34.990362811791385,0.0
1.0,82.0,146.5,650.5,42.0,42.0,1764.0,31.73185941043084,0.0
1.0,83.0,146.5,692.5,42.0,42.0,1764.0,32.02891156462585,0.0
1.0,84.0,146.5,734.5,42.0,42.0,1764.0,31.349206349206348,0.0
1.0,85.0,146.5,777.0,42.0,43.0,1806.0,31.174972314507198,0.21446601361444437
1.0,86.0,146.5,820.5,42.0,44.0,1848.0,31.01298701298701,0.29814239699997197
1.0,87.0,146.5,864.5,42.0,44.0,1848.0,30.420454545454547,0.29814239699997197
1.0,88.0,146.5,909.0,42.0,45.0,1890.0,29.271428571428572,0.3590996646753662
1.0,89.0,188.5,20.5,42.0,42.0,1764.0,31.465419501133788,0.0
1.0,90.0,188.5,62.5,42.0,42.0,1764.0,31.49546485260771,0.0
1.0,91.0,188.5,104.5,42.0,42.0,1764.0,33.768140589569164,0.0
1.0,92.0,188.5,146.5,42.0,42.0,1764.0,38.87471655328798,0.0
1.0,93.0,188.5,188.5,42.0,42.0,1764.0,39.904761904761905,0.0
1.0,94.0,188.5,230.5,42.0,42.0,1764.0,35.01190476190476,0.0
1.0,95.0,188.5,272.5,42.0,42.0,1764.0,36.96938775510204,0.0
1.0,96.0,188.5,314.5,42.0,42.0,1764.0,35.41326530612245,0.0
1.0,97.0,188.5,356.5,42.0,42.0,1764.0,33.144557823129254,0.0
1.0,98.0,188.5,398.5,42.0,42.0,1764.0,30.61281179138322,0.0
1.0,99.0,188.5,440.5,42.0,42.0,1764.0,30.34297052154195,0.0
1.0,100.0,188.5,482.5,42.0,42.0,1764.0,29.362244897959183,0.0
1.0,101.0,188.5,524.5,42.0,42.0,1764.0,31.107142857142858,0.0
1.0,102.0,188.5,566.5,42.0,42.0,1764.0,31.44557823129252,0.0
1.0,103.0,188.5,608.5,42.0,42.0,1764.0,31.667233560090704,0.0
1.0,104.0,188.5,650.5,42.0,42.0,1764.0,32.54931972789116,0.0
1.0,105.0,188.5,692.5,42.0,42.0,1764.0,32.149092970521544,0.0
1.0,106.0,188.5,734.5,42.0,42.0,1764.0,31.87641723356009,0.0
1.0,107.0,188.5,777.0,42.0,43.0,1806.0,31.604097452934663,0.21446601361444437
1.0,108.0,188.5,820.5,42.0,44.0,1848.0,31.083874458874458,0.29814239699997197
1.0,109.0,188.5,864.5,42.0,44.0,1848.0,30.23701298701299,0.29814239699997197
1.0,110.0,188.5,909.0,42.0,45.0,1890.0,29.305291005291004,0.3590996646753662
1.0,111.0,230.5,20.5,42.0,42.0,1764.0,51.53231292517007,0.0
1.0,112.0,230.5,62.5,42.0,42.0,1764.0,40.7250566893424,0.0
1.0,113.0,230.5,104.5,42.0,42.0,1764.0,35.14569160997733,0.0
1.0,114.0,230.5,146.5,42.0,42.0,1764.0,35.16156462585034,0.0
1.0,115.0,230.5,188.5,42.0,42.0,1764.0,36.83106575963719,0.0
1.0,116.0,230.5,230.5,42.0,42.0,1764.0,33.4172335600907,0.0
1.0,117.0,230.5,272.5,42.0,42.0,1764.0,36.0969387755102,0.0
1.0,118.0,230.5,314.5,42.0,42.0,1764.0,38.118480725623584,0.0
1.0,119.0,230.5,356.5,42.0,42.0,1764.0,35.99546485260771,0.0
1.0,120.0,230.5,398.5,42.0,42.0,1764.0,36.659297052154194,0.0
1.0,121.0,230.5,440.5,42.0,42.0,1764.0,32.09410430839002,0.0
1.0,122.0,230.5,482.5,42.0,42.0,1764.0,29.996031746031747,0.0
1.0,123.0,230.5,524.5,42.0,42.0,1764.0,31.56519274376417,0.0
1.0,124.0,230.5,566.5,42.0,42.0,1764.0,32.07879818594105,0.0
1.0,125.0,230.5,608.5,42.0,42.0,1764.0,35.60487528344671,0.0
1.0,126.0,230.5,650.5,42.0,42.0,1764.0,32.51587301587302,0.0
1.0,127.0,230.5,692.5,42.0,42.0,1764.0,32.484693877551024,0.0
1.0,128.0,230.5,734.5,42.0,42.0,1764.0,32.33730158730159,0.0
1.0,129.0,230.5,777.0,42.0,43.0,1806.0,32.25581395348837,0.21446601361444437
1.0,130.0,230.5,820.5,42.0,44.0,1848.0,31.917207792207794,0.29814239699997197
1.0,131.0,230.5,864.5,42.0,44.0,1848.0,30.799242424242426,0.29814239699997197
1.0,132.0,230.5,909.0,42.0,45.0,1890.0,29.474074074074075,0.3590996646753662
1.0,133.0,272.5,20.5,42.0,42.0,1764.0,66.15249433106575,0.0
1.0,134.0,272.5,62.5,42.0,42.0,1764.0,48.226190476190474,0.0
1.0,135.0,272.5,104.5,42.0,42.0,1764.0,32.6281179138322,0.0
1.0,136.0,272.5,146.5,42.0,42.0,1764.0,32.92687074829932,0.0
1.0,137.0,272.5,188.5,42.0,42.0,1764.0,39.30839002267574,0.0
1.0,138.0,272.5,230.5,42.0,42.0,1764.0,38.32936507936508,0.0
1.0,139.0,272.5,272.5,42.0,42.0,1764.0,40.490362811791385,0.0
1.0,140.0,272.5,314.5,42.0,42.0,1764.0,48.46485260770975,0.0
1.0,141.0,272.5,356.5,42.0,42.0,1764.0,38.100907029478456,0.0
1.0,142.0,272.5,398.5,42.0,42.0,1764.0,38.8140589569161,0.0
1.0,143.0,272.5,440.5,42.0,42.0,1764.0,31.109410430839002,0.0
1.0,144.0,272.5,482.5,42.0,42.0,1764.0,31.23922902494331,0.0
1.0,145.0,272.5,524.5,42.0,42.0,1764.0,31.58390022675737,0.0
1.0,146.0,272.5,566.5,42.0,42.0,1764.0,32.05555555555556,0.0
1.0,147.0,272.5,608.5,42.0,42.0,1764.0,32.564625850340136,0.0
1.0,148.0,272.5,650.5,42.0,42.0,1764.0,32.88038548752834,0.0
1.0,149.0,272.5,692.5,42.0,42.0,1764.0,32.859410430839006,0.0
1.0,150.0,272.5,734.5,42.0,42.0,1764.0,32.80498866213152,0.0
1.0,151.0,272.5,777.0,42.0,43.0,1806.0,32.56423034330011,0.21446601361444437
1.0,152.0,272.5,820.5,42.0,44.0,1848.0,32.321969696969695,0.29814239699997197
1.0,153.0,272.5,864.5,42.0,44.0,1848.0,30.80952380952381,0.29814239699997197
1.0,154.0,272.5,909.0,42.0,45.0,1890.0,29.564021164021163,0.3590996646753662
1.0,155.0,314.5,20.5,42.0,42.0,1764.0,38.65532879818594,0.0
1.0,156.0,314.5,62.5,42.0,42.0,1764.0,32.65986394557823,0.0
1.0,157.0,314.5,104.5,42.0,42.0,1764.0,32.708616780045354,0.0
1.0,158.0,314.5,146.5,42.0,42.0,1764.0,36.84183673469388,0.0
1.0,159.0,314.5,188.5,42.0,42.0,1764.0,36.00453514739229,0.0
1.0,160.0,314.5,230.5,42.0,42.0,1764.0,43.140589569160994,0.0
1.0,161.0,314.5,272.5,42.0,42.0,1764.0,41.461451247165535,0.0
1.0,162.0,314.5,314.5,42.0,42.0,1764.0,49.726190476190474,0.0
1.0,163.0,314.5,356.5,42.0,42.0,1764.0,52.900226757369616,0.0
1.0,164.0,314.5,398.5,42.0,42.0,1764.0,48.90986394557823,0.0
1.0,165.0,314.5,440.5,42.0,42.0,1764.0,37.3656462585034,0.0
1.0,166.0,314.5,482.5,42.0,42.0,1764.0,33.58673469387755,0.0
1.0,167.0,314.5,524.5,42.0,42.0,1764.0,31.5,0.0
1.0,168.0,314.5,566.5,42.0,42.0,1764.0,32.07879818594105,0.0
